#output name: AD3.2 Left Out; unit: mmHg; start buffer datetime: 2020-12-01 12:12:10.701442
timestamp,vb.va
12:12:19.805,97.94332746665833
12:12:19.81,97.34716538636343
12:12:19.815,96.9794709671092
12:12:19.82,97.07413202292963
12:12:19.825,97.33068593130162
12:12:19.83,98.00075918878423
12:12:19.835,99.28960587187913
12:12:19.84,100.7916452393959
12:12:19.845,102.6613790261668
12:12:19.85,104.74184179145328
12:12:19.855,106.69096165742604
12:12:19.86,108.5277365340732
12:12:19.865,109.95274403025411
12:12:19.87,111.14632741830707
12:12:19.875,112.47240343509662
12:12:19.88,113.49128269988563
12:12:19.885,114.45147101508536
12:12:19.891,115.45753900916185
12:12:19.896,116.422599987154
12:12:19.901,117.50624734276761
12:12:19.906,118.54582173716909
12:12:19.911,119.59771466110197
12:12:19.916,120.7423524251505
12:12:19.921,121.6891272304162
12:12:19.926,122.85763556724538
12:12:19.931,123.92047829520612
12:12:19.936,125.06883899262408
12:12:19.941,126.16589985817171
12:12:19.946,126.94530690887217
12:12:19.951,127.77847749734923
12:12:19.956,128.6812888394433
12:12:19.961,129.35743923816136
12:12:19.966,130.13810551632508
12:12:19.971,130.7892356128396
12:12:19.976,131.3401750024995
12:12:19.981,131.82026916009949
12:12:19.986,132.16173879870706
12:12:19.991,132.5324991630892
12:12:19.996,132.57525814781792
12:12:20.001,132.6088740461833
12:12:20.006,132.7627735417944
12:12:20.011,132.75242597698804
12:12:20.016,132.69012159206972
12:12:20.021,132.59113536365822
12:12:20.026,132.43904258571177
12:12:20.031,132.23077731310258
12:12:20.036,131.9736211655091
12:12:20.041,131.5893925421728
12:12:20.046,131.15813451053697
12:12:20.051,130.4630409508507
12:12:20.056,129.49978669052308
12:12:20.061,128.21701714866361
12:12:20.066,126.29844723592856
12:12:20.071,124.06709617113864
12:12:20.076,121.133315177964
12:12:20.081,118.30153160930837
12:12:20.086,116.67488347195507
12:12:20.091,117.47016773849595
12:12:20.096,120.43022826133739
12:12:20.101,123.61262455496382
12:12:20.106,124.96377562297715
12:12:20.111,124.25214785920883
12:12:20.116,122.23765766319008
12:12:20.121,120.96715190184176
12:12:20.126,121.00076780020714
12:12:20.131,121.45885285171113
12:12:20.136,121.82047012973004
12:12:20.141,121.52668688766352
12:12:20.146,120.84807278303919
