#output name: AD4.1 Aortic Flow; unit: L/min; start buffer datetime: 2020-12-01 12:12:11.208095
timestamp,vb.va
12:12:28.38,0.22871654857174661
12:12:28.385,0.20756162691236213
12:12:28.389,0.2385472339793253
12:12:28.394,0.27141172163924665
12:12:28.399,0.3132215916476895
12:12:28.404,0.32553940543340687
12:12:28.409,0.3428951668429576
12:12:28.414,0.3774984151872154
12:12:28.419,0.4605863364599898
12:12:28.424,0.6134539722293013
12:12:28.429,0.8606955510026637
12:12:28.434,1.2106864218639544
12:12:28.439,1.6533124750449666
12:12:28.444,2.175405623678081
12:12:28.449,2.780373329177653
12:12:28.454,3.4577830274376815
12:12:28.459,4.212210907292214
12:12:28.464,5.034501406529785
12:12:28.469,5.907400669128933
12:12:28.474,6.775051804241301
12:12:28.479,7.5954570537991515
12:12:28.484,8.29405670369573
12:12:28.489,8.88149349789996
12:12:28.494,9.387934615830702
12:12:28.499,9.790951318477397
12:12:28.504,10.158651435063192
12:12:28.509,10.500623625698928
12:12:28.514,10.832583611954554
12:12:28.519,11.146050954814712
12:12:28.524,11.38239821069228
12:12:28.529,11.553398636455356
12:12:28.534,11.630595152479017
12:12:28.539,11.611605720316604
12:12:28.544,11.484294045154932
12:12:28.549,11.283301589858809
12:12:28.554,11.069707896416332
12:12:28.559,10.867932043449237
12:12:28.564,10.683903650727181
12:12:28.569,10.547152988993417
12:12:28.574,10.448626401424583
12:12:28.579,10.347864264404464
12:12:28.584,10.22441862490357
12:12:28.589,10.057605873682434
12:12:28.594,9.831340882139301
12:12:28.599,9.52408339886604
12:12:28.604,9.147542989863204
12:12:28.609,8.704633512321557
12:12:28.614,8.182432089213592
12:12:28.619,7.595848752634637
12:12:28.625,6.9763627138752184
12:12:28.63,6.327027950034754
12:12:28.635,5.620091165574834
12:12:28.64,4.868538928390549
12:12:28.645,4.05206977444778
12:12:28.65,3.0894428176329356
12:12:28.655,1.9582261343920884
12:12:28.66,0.7065859433159716
12:12:28.665,-0.48187927622937465
12:12:28.67,-1.5289061861886886
12:12:28.675,-2.367237230420738
12:12:28.68,-2.8606885959130253
12:12:28.685,-2.9515850175484104
12:12:28.69,-2.7415771199494507
12:12:28.695,-2.523617417535874
12:12:28.7,-2.340939271206043
12:12:28.705,-2.197265412168729
12:12:28.71,-2.1578312115202003
12:12:28.715,-2.2473105113524205
12:12:28.72,-2.391302824727525
12:12:28.725,-2.471018314563107
12:12:28.73,-2.529082093972349
12:12:28.735,-2.5651088332065264
12:12:28.74,-2.5489950437143527
12:12:28.745,-2.5263147257769525
12:12:28.75,-2.5127581246172355
12:12:28.755,-2.463741632944604
12:12:28.76,-2.3992164150216055
12:12:28.765,-2.342961456251011
12:12:28.77,-2.300049734233813
12:12:28.775,-2.277159236433473
12:12:28.78,-2.252313428999102
12:12:28.785,-2.214442839149118
12:12:28.79,-2.151974836248243
12:12:28.795,-2.072507740796137
12:12:28.8,-1.9463679775975393
12:12:28.805,-1.7894910017154508
12:12:28.81,-1.6247004355392853
12:12:28.815,-1.4682852184469937
12:12:28.82,-1.323085963131664
12:12:28.825,-1.2243460111565128
12:12:28.83,-1.1681260823630737
12:12:28.835,-1.1516205940354212
12:12:28.84,-1.1600341576398314
12:12:28.845,-1.199360083813513
12:12:28.85,-1.2263331662243218
12:12:28.855,-1.2355269429563194
12:12:28.86,-1.2267949250141186
12:12:28.865,-1.1834214442071271
12:12:28.87,-1.1308924011886745
12:12:28.875,-1.0658703944987202
12:12:28.88,-1.0004598735166645
12:12:28.885,-0.9595703365444344
12:12:28.89,-0.9360747755022913
12:12:28.895,-0.9242919650040626
12:12:28.9,-0.9262791200718752
12:12:28.905,-0.9395905113914935
12:12:28.91,-0.9582583046727393
12:12:28.915,-0.973060062293218
12:12:28.92,-0.9569462728010443
12:12:28.925,-0.9209927780645586
12:12:28.93,-0.8770174185591451
12:12:28.935,-0.8026965452057269
12:12:28.94,-0.7256751790678493
12:12:28.945,-0.6682132783570296
12:12:28.95,-0.6180981192190238
12:12:28.955,-0.578310434255549
12:12:28.96,-0.5607062784625185
12:12:28.964,-0.5637602555619239
12:12:28.969,-0.554104720040133
12:12:28.974,-0.5242910249362396
12:12:28.979,-0.49880830882628757
12:12:28.984,-0.475382807738459
12:12:28.989,-0.44759448222290743
12:12:28.994,-0.4308405995117788
12:12:28.999,-0.43793894670111655
12:12:29.004,-0.4799621811158765
12:12:29.009,-0.5363954743156363
12:12:29.014,-0.6142671135354121
12:12:29.019,-0.7147107962177408
12:12:29.024,-0.8299880819543262
12:12:29.029,-0.9417910308656232
12:12:29.034,-1.0554728603698784
12:12:29.039,-1.1734856688680786
12:12:29.044,-1.2729708039936618
12:12:29.049,-1.3801943795275378
12:12:29.054,-1.4560056191818127
12:12:29.059,-1.5135025498697878
12:12:29.064,-1.541150755476714
12:12:29.069,-1.550096137825232
12:12:29.074,-1.504805561904746
12:12:29.079,-1.424736587754218
12:12:29.084,-1.3383462949985585
12:12:29.089,-1.2305909007205749
12:12:29.094,-1.105339625124408
12:12:29.099,-0.9559176652899843
12:12:29.104,-0.8407773149186504
12:12:29.109,-0.7232644797307799
12:12:29.114,-0.6330049667709723
12:12:29.119,-0.5504138342651501
12:12:29.124,-0.5017890414280011
12:12:29.129,-0.46995316127913966
12:12:29.134,-0.4467760545747872
12:12:29.139,-0.4260860762485734
12:12:29.144,-0.38697351448121253
12:12:29.149,-0.38122222914072523
12:12:29.154,-0.3904860658270337
12:12:29.159,-0.39325343402243007
12:12:29.164,-0.37923507407291623
12:12:29.169,-0.35776169807573766
12:12:29.174,-0.3506633508863999
12:12:29.179,-0.3077898433897417
12:12:29.184,-0.23055829738892086
12:12:29.189,-0.10505544286590052
12:12:29.194,-0.0010259643400551965
12:12:29.199,0.10605430674181449
12:12:29.204,0.1940050257526451
12:12:29.209,0.21696876805067689
12:12:29.214,0.1633729030006279
12:12:29.219,0.05313356488787946
12:12:29.224,-0.07488826344705757
12:12:29.229,-0.20155984538976668
12:12:29.234,-0.2813804251568186
12:12:29.24,-0.28006839328512356
12:12:29.245,-0.24780578432362432
12:12:29.25,-0.16266064802872648
12:12:29.255,-0.04830369532835377
12:12:29.26,0.05618754198728482
12:12:29.265,0.12812956143741516
12:12:29.27,0.19180450627851542
12:12:29.275,0.3207466676496651
12:12:29.28,0.5447761097415196
12:12:29.285,0.9100655269902411
12:12:29.29,1.426123965922237
12:12:29.295,2.0498327092007465
12:12:29.3,2.7356177565446522
12:12:29.305,3.4247051753714395
12:12:29.31,4.075530305512768
12:12:29.315,4.677695612839788
12:12:29.32,5.249585466273118
12:12:29.325,5.852034197960769
12:12:29.33,6.479185432630793
12:12:29.335,7.133806538478574
12:12:29.34,7.803194371969674
12:12:29.345,8.441138024147392
12:12:29.35,9.02509411243959
12:12:29.355,9.535866209364265
12:12:29.36,10.004933526211978
12:12:29.365,10.437267135195619
12:12:29.37,10.832016763233284
12:12:29.375,11.164827022570812
12:12:29.38,11.4479870661035
12:12:29.385,11.659096815711216
12:12:29.39,11.77810320174332
12:12:29.395,11.760250651566814
12:12:29.4,11.648696097039
12:12:29.405,11.47183929600397
12:12:29.41,11.244367362520606
12:12:29.415,10.963089384124252
12:12:29.42,10.664312339866342
12:12:29.425,10.35801340414983
12:12:29.43,10.055262049756301
12:12:29.435,9.769407882525911
12:12:29.44,9.476557273494265
12:12:29.445,9.2097625983806
12:12:29.45,8.988822163365313
12:12:29.455,8.812210572170379
12:12:29.46,8.648095129190331
12:12:29.465,8.450115251929695
12:12:29.47,8.209656750551254
12:12:29.475,7.87808527858774
12:12:29.48,7.450257798483825
12:12:29.485,6.907082972689018
12:12:29.49,6.255726023803582
12:12:29.495,5.525573918118781
12:12:29.5,4.711056889266661
12:12:29.505,3.7849534604529467
12:12:29.51,2.7181569052036316
12:12:29.515,1.564298118545917
12:12:29.52,0.4993454139124047
12:12:29.525,-0.42179012723178744
12:12:29.53,-1.1869371800963258
12:12:29.535,-1.6329356647145339
12:12:29.539,-1.6665453355248836
12:12:29.544,-1.4448947473363205
12:12:29.549,-1.2456060227473706
12:12:29.554,-1.0645583626270252
12:12:29.559,-0.8662632155719798
12:12:29.564,-0.7992890837913755
12:12:29.569,-0.8657282122844911
12:12:29.574,-0.981008682564454
12:12:29.579,-1.029598445424444
12:12:29.584,-1.0812390008404655
12:12:29.589,-1.1323127075352168
12:12:29.594,-1.1525090816378558
12:12:29.599,-1.1538211135095509
12:12:29.604,-1.1339814082652353
12:12:29.609,-1.0780799338095868
12:12:29.614,-0.9973708664401038
12:12:29.619,-0.8982424001728475
12:12:29.624,-0.7867961201198739
12:12:29.629,-0.6847888266389965
12:12:29.634,-0.5823229589117034
12:12:29.639,-0.5087122387315546
12:12:29.644,-0.4119944718013677
12:12:29.649,-0.3117291235482007
12:12:29.654,-0.2249121019799034
12:12:29.659,-0.08134651741744037
12:12:29.664,0.06051533643785234
12:12:29.669,0.19535208760149558
12:12:29.674,0.2862835392140397
12:12:29.679,0.3194346357779736
12:12:29.684,0.3104892534294521
12:12:29.689,0.26516683207518454
12:12:29.694,0.18112036324566105
12:12:29.699,0.10544924350001494
12:12:29.704,0.02364150866515402
12:12:29.709,-0.033750332091351254
12:12:29.714,-0.08358206686872549
12:12:29.719,-0.12961782593963989
12:12:29.724,-0.15247329376282437
12:12:29.729,-0.1776025255578304
12:12:29.734,-0.17188627019449854
12:12:29.739,-0.16219888923892967
12:12:29.744,-0.15197650499587212
12:12:29.749,-0.15921815663721617
12:12:29.754,-0.1722429390528255
12:12:29.759,-0.20574751993170537
12:12:29.764,-0.25667792217445395
12:12:29.769,-0.28333255024747217
12:12:29.774,-0.3248589958952799
12:12:29.779,-0.3342661370335982
12:12:29.784,-0.33092873557355773
12:12:29.789,-0.29419502770948824
12:12:29.794,-0.2717981341327196
12:12:29.799,-0.24730899555667207
12:12:29.804,-0.23130348053934924
12:12:29.809,-0.21685520723382012
12:12:29.814,-0.22509043640906867
12:12:29.819,-0.23896867644995368
12:12:29.824,-0.2498279693685923
12:12:29.829,-0.2489426663095351
12:12:29.834,-0.24610205361644688
12:12:29.839,-0.23488609183948483
12:12:29.844,-0.2380451588703636
12:12:29.849,-0.24606702363929145
12:12:29.855,-0.26540994011665475
12:12:29.86,-0.313572974164007
12:12:29.865,-0.3774230688908915
12:12:29.87,-0.4516738822899953
12:12:29.875,-0.5207784735904148
12:12:29.88,-0.5809026525651575
12:12:29.885,-0.6297408098086272
12:12:29.89,-0.6716939842690728
12:12:29.895,-0.7097747539819963
12:12:29.9,-0.74502128008859
12:12:29.905,-0.8205490953822299
12:12:29.91,-0.9120824256931961
12:12:29.915,-0.9986128383574844
12:12:29.92,-1.083936309081544
12:12:29.925,-1.163014890241545
12:12:29.93,-1.209579283513193
12:12:29.935,-1.1944240415777685
12:12:29.94,-1.1420032730341667
12:12:29.945,-1.0492247862624389
12:12:29.95,-0.9323838897273085
12:12:29.955,-0.7827835954637195
12:12:29.96,-0.6423038334344398
12:12:29.965,-0.5416117563686349
12:12:29.97,-0.4577436219682731
12:12:29.975,-0.3859417224267716
12:12:29.98,-0.3499181677359715
12:12:29.985,-0.33238407189725905
12:12:29.99,-0.31368124863885427
12:12:29.995,-0.3009398905838765
12:12:30.0,-0.30999036286386783
12:12:30.005,-0.2993762797853279
12:12:30.01,-0.2839376134892717
12:12:30.015,-0.2720114985390403
12:12:30.02,-0.27804620824015913
12:12:30.025,-0.23691146142783026
12:12:30.03,-0.16209061476408237
12:12:30.035,-0.12081256349974723
12:12:30.04,-0.06736318744508196
12:12:30.045,0.0049355008633718
12:12:30.05,0.07084599515575718
12:12:30.055,0.14676232474150552
12:12:30.06,0.21977116622322868
12:12:30.065,0.26658713842173043
12:12:30.07,0.2596639411181769
12:12:30.075,0.21987944069807597
12:12:30.08,0.08951378843700297
12:12:30.085,-0.10157792149723477
12:12:30.09,-0.3034238344186413
12:12:30.095,-0.4440437163565498
12:12:30.1,-0.5263514245017404
12:12:30.105,-0.5896697004845173
12:12:30.11,-0.5718171503080107
12:12:30.115,-0.4801755455221972
12:12:30.119,-0.39364513285791247
12:12:30.124,-0.3395556635842887
12:12:30.129,-0.27605905317235013
12:12:30.134,-0.16148873606565672
12:12:30.139,-0.023174463533347733
12:12:30.144,0.16479320934717023
12:12:30.149,0.4372340798698531
12:12:30.154,0.8227517166549916
12:12:30.159,1.3158846278094884
12:12:30.164,1.9089294029022028
12:12:30.169,2.5875078285819235
12:12:30.174,3.33845818706779
12:12:30.179,4.128839561658804
12:12:30.184,4.953754124639762
12:12:30.189,5.765892299588586
12:12:30.194,6.535972210145495
12:12:30.199,7.274359545005545
12:12:30.204,7.9356172392528705
12:12:30.209,8.508147185905159
12:12:30.214,8.97739283718203
12:12:30.219,9.385307367543938
12:12:30.224,9.742113161233931
12:12:30.229,10.073897997603773
12:12:30.234,10.373808739304216
12:12:30.239,10.667649741326379
12:12:30.244,10.891570908943386
12:12:30.249,11.04308829832047
12:12:30.254,11.125252702013654
12:12:30.259,11.116912382906932
12:12:30.264,11.033576067250678
12:12:30.269,10.86623149728544
12:12:30.274,10.673932845410974
12:12:30.279,10.459272329936901
12:12:30.284,10.230134880266903
12:12:30.289,9.99187371381921
12:12:30.294,9.806389984773453
12:12:30.299,9.703035629443725
12:12:30.304,9.62974336360137
12:12:30.309,9.565361450130375
12:12:30.314,9.528732832197775
12:12:30.319,9.458281179048505
12:12:30.324,9.271660568016834
12:12:30.329,8.943318223038503
12:12:30.334,8.52706337356988
12:12:30.339,8.052636470217166
12:12:30.344,7.502538447118802
12:12:30.349,6.910987222870318
12:12:30.354,6.336788575488015
12:12:30.359,5.733843055033404
12:12:30.364,5.040854570568694
12:12:30.369,4.2307736106419895
12:12:30.374,3.231447975940231
12:12:30.379,2.0555839945412337
12:12:30.384,0.837980203088108
12:12:30.389,-0.25877335171711024
12:12:30.394,-1.183173049823651
12:12:30.399,-1.8311257218381094
12:12:30.404,-2.05238461119119
12:12:30.409,-1.8638500895894055
12:12:30.414,-1.5239032685420106
12:12:30.419,-1.192118432172169
12:12:30.424,-0.8232814336004708
12:12:30.429,-0.5020756503320101
12:12:30.434,-0.366458686040783
12:12:30.439,-0.4008835999558755
12:12:30.444,-0.45203055114832225
12:12:30.449,-0.5268482132686927
12:12:30.454,-0.6375843401483934
12:12:30.459,-0.750024197735268
12:12:30.465,-0.8260137718187082
12:12:30.47,-0.8826604294247851
12:12:30.475,-0.9035988021344714
12:12:30.48,-0.9330590129234224
12:12:30.485,-0.9607072185303451
12:12:30.49,-0.9986128383574844
12:12:30.495,-1.0518520345492064
12:12:30.5,-1.1015786793951072
12:12:30.505,-1.127628244226326
12:12:30.51,-1.1059797183433666
12:12:30.515,-1.0513552457822541
12:12:30.52,-0.9642197698761699
12:12:30.525,-0.8345324253545883
12:12:30.53,-0.7095613895756756
12:12:30.535,-0.5901314592743105
12:12:30.54,-0.49458560430719345
12:12:30.545,-0.42693634933047164
12:12:30.55,-0.3791650141186018
12:12:30.555,-0.3342311070564392
12:12:30.56,-0.3004781317940832
12:12:30.565,-0.274176988036011
12:12:30.57,-0.2751355355927565
12:12:30.575,-0.24823251313626216
12:12:30.58,-0.23449757754738343
12:12:30.585,-0.24255447229346672
12:12:30.59,-0.2527736719931468
12:12:30.595,-0.2735751093375889
12:12:30.6,-0.291676053897568
12:12:30.605,-0.3157384636609777
12:12:30.61,-0.3286931861222726
12:12:30.615,-0.3564846961812016
12:12:30.62,-0.3934317684515918
12:12:30.625,-0.4190227590363911
12:12:30.63,-0.4436520175210674
12:12:30.635,-0.46668900431679106
12:12:30.64,-0.5046646840982447
12:12:30.645,-0.516342404665
12:12:30.65,-0.5262431500268896
12:12:30.655,-0.5227305986810684
12:12:30.66,-0.500477009556306
12:12:30.665,-0.4600524159172501
12:12:30.67,-0.39510046918161024
12:12:30.675,-0.31563337372950784
12:12:30.68,-0.2517450644820869
12:12:30.685,-0.19158585553018526
12:12:30.69,-0.16617319937454766
12:12:30.694,-0.17845279863972863
12:12:30.699,-0.25181830897977875
12:12:30.704,-0.36659880594941185
12:12:30.709,-0.5209918379967355
12:12:30.714,-0.6692450704114705
12:12:30.719,-0.8051072445427963
12:12:30.724,-0.9179738309423122
12:12:30.729,-0.9773177967894675
12:12:30.734,-0.9976192608235799
12:12:30.739,-0.996233984454193
12:12:30.744,-0.9883203941601124
12:12:30.749,-0.9857663903710367
12:12:30.754,-0.9816838057605679
12:12:30.759,-1.011070772051827
12:12:30.764,-1.0440785641637547
12:12:30.769,-1.0877704993085366
12:12:30.774,-1.1551363299246233
12:12:30.779,-1.2322946314277488
12:12:30.784,-1.3464382197218043
12:12:30.789,-1.4520663390233501
12:12:30.794,-1.5717446637081949
12:12:30.799,-1.6896874122520806
12:12:30.804,-1.8066333987186844
12:12:30.809,-1.883406370473086
12:12:30.814,-1.9382760528742935
12:12:30.819,-1.961134705240859
12:12:30.824,-1.9502021678245285
12:12:30.829,-1.8845750978927747
12:12:30.834,-1.770218145192402
12:12:30.839,-1.6172454194916206
12:12:30.844,-1.4499358795035384
12:12:30.849,-1.2654807579688416
