#output name: AD3.2 Left Out; unit: mmHg; start buffer datetime: 2020-12-02 13:07:02.442930
timestamp,vb_va
13:07:32.649,90.01589690112911
13:07:32.654,89.73311821211058
13:07:32.659,89.7337204513322
13:07:32.664,91.21862337554529
13:07:32.669,92.88003714068697
13:07:32.674,94.07356577971967
13:07:32.679,94.5433123725133
13:07:32.684,94.71495055064946
13:07:32.689,95.16509699423324
13:07:32.694,97.27610971275732
13:07:32.699,98.9686756703581
13:07:32.704,101.46632596910462
13:07:32.709,101.79799553310744
13:07:32.714,101.84321822374233
13:07:32.719,103.74284497550929
13:07:32.724,105.3016590769102
13:07:32.729,106.08040913936901
13:07:32.734,106.06579115099186
13:07:32.739,106.10915237494208
13:07:32.744,106.66496442739441
13:07:32.749,106.83172994273815
13:07:32.754,105.8752098118876
13:07:32.759,105.83611901150829
13:07:32.764,106.7223961495203
13:07:32.769,106.70651893368
13:07:32.774,106.57703750105094
13:07:32.779,106.19894076797021
13:07:32.784,105.95645735777401
13:07:32.789,105.74999880282945
13:07:32.794,104.94918488525462
13:07:32.799,104.01648057816459
13:07:32.804,104.06230550802098
13:07:32.809,104.78001041302474
13:07:32.814,103.24807808051202
13:07:32.819,102.22618761961547
13:07:32.824,101.3887466075675
13:07:32.829,100.31062890298807
13:07:32.834,99.63628522193454
13:07:32.839,99.09875934220867
13:07:32.844,100.4847307870304
13:07:32.849,101.54631428752788
13:07:32.854,102.026463194148
13:07:32.859,100.94467730521916
13:07:32.864,102.50288916739856
13:07:32.869,101.96903147202198
13:07:32.874,101.0356701766903
13:07:32.879,99.68824204204651
13:07:32.884,99.65156019855334
13:07:32.889,98.77322166846153
13:07:32.894,97.82644686319571
13:07:32.899,97.12095098968308
13:07:32.904,96.35802339404444
13:07:32.909,95.60308915534614
13:07:32.914,95.58655495126419
13:07:32.919,95.85838383625486
13:07:32.924,95.53585735861537
13:07:32.929,95.65685269312274
13:07:32.934,95.90360652688975
13:07:32.939,96.09539234443713
13:07:32.944,96.10453543080035
13:07:32.949,96.16196715292625
13:07:32.954,96.06544463042104
13:07:32.959,95.625043512422
13:07:32.964,95.4473281930504
13:07:32.969,94.91040455254603
13:07:32.974,94.51396689771872
13:07:32.979,94.20430643981189
13:07:32.984,93.70647359968694
13:07:32.989,93.54890591972656
13:07:32.994,93.45178115799973
13:07:32.999,93.6814532974833
13:07:33.004,93.86590274633198
13:07:33.009,94.1285337959394
13:07:33.014,94.30323791920324
13:07:33.019,94.39669449658078
13:07:33.024,94.38328098664664
13:07:33.029,94.24093353428492
13:07:33.034,94.27701313855658
13:07:33.039,94.26841754239484
13:07:33.044,94.17129278066801
13:07:33.049,94.21591323208139
13:07:33.054,93.53116723720149
13:07:33.059,93.01565046357149
13:07:33.064,93.06514357777729
13:07:33.069,92.93440291768508
13:07:33.074,92.4005452223085
13:07:33.079,92.05239620324386
13:07:33.083,92.076814266226
13:07:33.088,92.18127539665142
13:07:33.093,92.07194160343357
13:07:33.098,92.17580049463749
13:07:33.103,92.08721658005237
13:07:33.108,91.84714212674231
13:07:33.113,91.43975466788714
13:07:33.118,91.23203688547932
13:07:33.123,90.80023136364213
13:07:33.128,90.49725028619224
13:07:33.133,90.22728286788623
13:07:33.138,90.09654220779413
13:07:33.143,90.51493421969718
13:07:33.148,92.02430995591254
13:07:33.153,93.5971398064691
13:07:33.158,94.69967557403066
13:07:33.163,94.5775305101003
13:07:33.168,94.56893491393845
13:07:33.173,95.65805717156587
13:07:33.178,97.82277867884642
13:07:33.183,99.8916346518634
13:07:33.188,102.02520396668473
13:07:33.193,102.73557250298978
13:07:33.198,103.33359604996934
13:07:33.203,104.61510636436566
13:07:33.208,105.6443331939609
13:07:33.213,105.96620268335886
13:07:33.219,106.40112889934397
13:07:33.224,106.96427732049489
13:07:33.229,107.27092658229407
13:07:33.234,106.55442615573344
13:07:33.239,106.21175203868273
13:07:33.244,106.63019879960603
13:07:33.249,106.90564111992586
13:07:33.254,106.67903492557008
13:07:33.259,106.79690956592964
13:07:33.264,106.69003947861808
13:07:33.269,105.8868166041571
13:07:33.274,105.53560163996468
13:07:33.279,105.12268453007545
13:07:33.284,105.35295890878052
13:07:33.289,104.95044411271778
13:07:33.294,104.36588882469238
13:07:33.299,103.60235898983234
13:07:33.304,103.10573062815041
13:07:33.309,101.3465898620604
13:07:33.314,99.81285081188315
13:07:33.319,100.37112657024176
13:07:33.324,99.89710955387721
13:07:33.329,101.46753044754774
13:07:33.334,101.008788407802
13:07:33.339,103.38182993671188
13:07:33.344,102.03007662947715
13:07:33.349,102.66779321605753
13:07:33.354,102.1858375917729
13:07:33.359,101.06808159661267
13:07:33.364,100.02659098650628
13:07:33.369,100.17441334088193
13:07:33.374,98.93265081510657
13:07:33.379,98.19540050991321
13:07:33.384,97.39458659233838
13:07:33.389,96.71903843284184
13:07:33.394,96.11006508183442
13:07:33.399,95.94756999006148
13:07:33.404,96.13694685072272
13:07:33.409,95.99766534348879
13:07:33.414,95.92742235065026
13:07:33.419,95.95430411953868
13:07:33.424,96.3061213229526
13:07:33.429,96.20899656122577
13:07:33.434,95.98726302966242
13:07:33.439,95.71302518778549
13:07:33.444,95.73437730563984
13:07:33.449,95.3630147020362
13:07:33.454,95.09551098963647
13:07:33.459,94.68440059741175
13:07:33.464,94.28922217004771
13:07:33.469,93.92514118612252
13:07:33.474,93.70953954481473
13:07:33.479,93.70099869767301
13:07:33.484,93.84695958536389
13:07:33.489,94.03206602245422
13:07:33.494,93.96915939831439
13:07:33.499,94.26108117369614
13:07:33.504,94.54878727452723
13:07:33.509,94.68927326020417
13:07:33.514,94.43578529696009
13:07:33.519,94.68867102098267
13:07:33.524,94.26354487960242
13:07:33.529,94.47306937967477
13:07:33.534,94.00031159077349
13:07:33.539,93.72968718422584
13:07:33.544,92.89470987808426
13:07:33.549,92.81833499499015
13:07:33.554,92.60393783212538
13:07:33.559,92.19534589482708
13:07:33.564,91.98888733988252
13:07:33.569,92.1036960351143
13:07:33.574,91.87769207998002
13:07:33.579,92.06093705038558
13:07:33.584,92.09942561154338
13:07:33.589,92.00536679494434
13:07:33.594,91.81724916174636
13:07:33.599,91.53562020215071
13:07:33.604,91.2534437523538
13:07:33.609,90.92484013347877
13:07:33.614,90.52719800020833
13:07:33.619,90.05805364663632
13:07:33.624,89.89068589207096
13:07:33.629,90.51132078436802
13:07:33.634,92.19408666736393
13:07:33.639,93.59473084958296
13:07:33.644,94.53050110180078
13:07:33.649,94.77112304531221
13:07:33.654,94.70334375837996
13:07:33.658,95.9249586447441
13:07:33.663,97.9101581149884
13:07:33.668,100.01684566092155
13:07:33.673,101.50174858513464
13:07:33.678,101.97636784072068
13:07:33.683,103.14848961287902
13:07:33.688,104.37683862872024
13:07:33.693,105.16971393837497
13:07:33.698,105.73346459874739
13:07:33.703,106.30033595326785
13:07:33.708,106.52573766918061
13:07:33.713,106.1366363830519
13:07:33.718,106.4334855702462
13:07:33.723,106.4603673391345
13:07:33.728,106.11156133182811
13:07:33.733,106.49151953159361
13:07:33.738,106.49639219438603
13:07:33.743,106.21481798381052
13:07:33.748,106.37791531480497
13:07:33.753,105.34135211651102
13:07:33.758,105.16850945993184
13:07:33.763,104.88261007676539
13:07:33.768,104.78121489146776
13:07:33.773,103.30058239082547
