#output name: AD4.1 Aortic Flow; unit: L/min; start buffer datetime: 2020-12-02 13:07:02.962914
timestamp,vb_va
13:07:37.489,-2.8053730774389116
13:07:37.494,-2.2014594557974227
13:07:37.499,-1.4682406348397024
13:07:37.504,-0.7947256331308452
13:07:37.509,-0.3263589158262725
13:07:37.514,-0.03410700094967822
13:07:37.519,0.1390620988537421
13:07:37.524,0.41718737930597527
13:07:37.529,1.2132245029361428
13:07:37.534,2.648281654405757
13:07:37.539,4.604412900627562
13:07:37.544,6.873342735600168
13:07:37.549,9.11160860238698
13:07:37.554,11.021809179469344
13:07:37.559,12.327459226234637
13:07:37.564,13.158351177135913
13:07:37.569,13.813838478782479
13:07:37.574,14.283163743643797
13:07:37.579,14.683062778323531
13:07:37.585,14.995721247165704
13:07:37.59,15.108982716944084
13:07:37.595,14.908694045734471
13:07:37.6,14.33281714399201
13:07:37.605,13.420541002525134
13:07:37.61,12.302578388823108
13:07:37.615,11.186606114732264
13:07:37.62,10.079079249679616
13:07:37.625,8.91547257574215
13:07:37.63,7.705619962870834
13:07:37.635,6.487108576555002
13:07:37.64,5.231290264567086
13:07:37.645,3.7906251322089872
13:07:37.65,2.2422396355500567
13:07:37.655,0.757175599417284
13:07:37.66,-0.5616425342156219
13:07:37.665,-1.7369969886741572
13:07:37.67,-2.4763874546982443
13:07:37.675,-2.57406376918518
13:07:37.68,-2.1706139686390884
13:07:37.685,-1.4528720284979606
13:07:37.69,-0.6656720127414673
13:07:37.695,-0.026441805039073785
13:07:37.7,-0.1586194624821715
13:07:37.705,-1.1327617281515003
13:07:37.71,-2.769559702611051
13:07:37.715,-4.811762787250725
13:07:37.72,-6.830715520688354
13:07:37.725,-8.539742123502045
13:07:37.73,-9.500611212372288
13:07:37.735,-9.734617828867101
13:07:37.74,-9.35867292947593
13:07:37.745,-8.553903787903565
13:07:37.75,-7.56013199685286
13:07:37.755,-6.476492391677834
13:07:37.76,-5.477042559784337
13:07:37.765,-4.5907108932172065
13:07:37.77,-3.8678227309773945
13:07:37.775,-3.333937218215919
13:07:37.78,-2.9520658835984754
13:07:37.785,-2.732185901528023
13:07:37.79,-2.6010050061622074
13:07:37.795,-2.5440367096749625
13:07:37.8,-2.5029369928397927
13:07:37.805,-2.4719513857728295
13:07:37.81,-2.4316318820652434
13:07:37.815,-2.40536576828433
13:07:37.82,-2.4114705379397634
13:07:37.824,-2.4493761577669027
13:07:37.829,-2.548084264308276
13:07:37.834,-2.715148594456263
13:07:37.839,-2.960619567111511
13:07:37.844,-3.281939993941574
13:07:37.849,-3.69397850797786
13:07:37.854,-4.142008731271165
13:07:37.859,-4.612079179282915
13:07:37.864,-5.080621046473269
13:07:37.869,-5.499652817767423
13:07:37.874,-5.813413138618351
13:07:37.879,-5.997976534627895
13:07:37.884,-6.0656608195817725
13:07:37.889,-6.018277998662004
13:07:37.894,-5.876021261427855
13:07:37.899,-5.683719425010015
13:07:37.904,-5.46359104855609
13:07:37.909,-5.184191950752698
13:07:37.914,-4.887255572567213
13:07:37.919,-4.559546951721082
13:07:37.924,-4.2009259683056825
13:07:37.929,-3.808335460678233
13:07:37.934,-3.45202008666843
13:07:37.939,-3.167863281058459
13:07:37.944,-2.9867774064175805
13:07:37.949,-2.9416651649262526
13:07:37.954,-2.983051490665435
13:07:37.959,-3.071498998443218
13:07:37.964,-3.1090511339554077
13:07:37.969,-2.9870990452987485
13:07:37.974,-2.6080301088538533
13:07:37.979,-1.9953494392930118
13:07:37.984,-1.3724113555119501
13:07:37.989,-0.8204567436242733
13:07:37.994,-0.42336010711709093
13:07:37.999,-0.19748362986605628
13:07:38.004,0.018348797571082542
13:07:38.009,0.4154104041011095
13:07:38.014,1.4349515201657717
13:07:38.019,3.0825387275896503
13:07:38.024,5.204068787772798
13:07:38.029,7.518821017410005
13:07:38.034,9.73944451388325
13:07:38.039,11.493408208302483
13:07:38.044,12.60994733111459
13:07:38.049,13.267351727874654
13:07:38.054,13.698236369621348
13:07:38.059,14.008980927893404
13:07:38.064,14.278976069101866
13:07:38.069,14.511489134752438
13:07:38.074,14.590605930432979
13:07:38.079,14.445970339295535
13:07:38.084,14.024808108481565
13:07:38.089,13.392287733676412
13:07:38.094,12.652505568816842
13:07:38.099,11.840956534392923
13:07:38.104,10.982234858912186
13:07:38.109,10.013095510889535
13:07:38.114,8.885410486254777
13:07:38.119,7.551650475092771
13:07:38.124,5.994819569395652
13:07:38.129,4.364728243289957
13:07:38.134,2.703899704500774
13:07:38.139,1.1097268431544052
13:07:38.144,-0.3330655641801279
13:07:38.149,-1.4481525352119142
13:07:38.154,-1.9920502523535077
13:07:38.159,-1.932279557693711
13:07:38.164,-1.4391020629319229
13:07:38.169,-0.6446954255112409
13:07:38.174,0.1860181909608727
13:07:38.179,0.8258184319279103
13:07:38.184,0.5718288057367751
13:07:38.189,-0.5864883416499929
13:07:38.194,-2.281069855701535
13:07:38.2,-4.217606606519123
13:07:38.205,-6.0950509704164055
13:07:38.21,-7.5974707679587326
13:07:38.215,-8.260164691269491
13:07:38.22,-8.10772059976944
13:07:38.225,-7.377877394792293
13:07:38.23,-6.307867635274675
13:07:38.235,-5.095104349755957
13:07:38.24,-3.8891559870659442
13:07:38.245,-2.8559499953667107
13:07:38.25,-2.0571773489749283
13:07:38.255,-1.5051558616763145
13:07:38.26,-1.1449712674623669
13:07:38.265,-0.9502205171869207
13:07:38.27,-0.8390926914717411
13:07:38.275,-0.7785768136615161
13:07:38.28,-0.7016987519756448
13:07:38.285,-0.6161237023247281
13:07:38.29,-0.5252973406436539
13:07:38.295,-0.4469289126569258
13:07:38.3,-0.4008931535860114
13:07:38.305,-0.3863780048695453
13:07:38.31,-0.430601758758435
13:07:38.315,-0.5379336087671618
13:07:38.32,-0.7113160729768992
13:07:38.325,-0.9819513074043122
13:07:38.33,-1.3223312263511033
13:07:38.335,-1.719214498451965
13:07:38.34,-2.1916606158236256
13:07:38.345,-2.683347744284557
13:07:38.35,-3.131553117463646
13:07:38.355,-3.5160867303450125
13:07:38.36,-3.8410598284295254
13:07:38.365,-4.087986137408478
13:07:38.37,-4.244509628975617
13:07:38.375,-4.341300640403496
13:07:38.38,-4.4120389024567785
13:07:38.385,-4.4408940500039265
13:07:38.39,-4.438976954890428
13:07:38.395,-4.38871849130042
13:07:38.4,-4.2760652693072245
13:07:38.404,-4.122025721574847
13:07:38.409,-3.91634243388307
13:07:38.414,-3.679246810311696
13:07:38.419,-3.440734064937157
13:07:38.424,-3.27146921531504
13:07:38.429,-3.188521413950891
13:07:38.434,-3.173257897540619
13:07:38.439,-3.1912537521691284
13:07:38.444,-3.2290893120419533
13:07:38.449,-3.154163375446732
13:07:38.454,-2.8465460387717734
13:07:38.459,-2.2873147452655935
13:07:38.464,-1.5455804553153705
13:07:38.469,-0.8159856447217031
13:07:38.474,-0.21789018383163494
13:07:38.479,0.2181406800137431
13:07:38.484,0.5007370593685465
13:07:38.489,0.7793941585648909
13:07:38.494,1.4176307887333763
13:07:38.499,2.699852149867464
13:07:38.504,4.501482089567094
13:07:38.509,6.644625645656049
13:07:38.514,8.874016190048657
13:07:38.519,10.840901639257623
13:07:38.524,12.231129973596552
13:07:38.529,13.07082718693772
13:07:38.534,13.638147220623765
13:07:38.539,14.097890194460987
13:07:38.544,14.465348285750053
13:07:38.549,14.813855159397242
13:07:38.554,15.035190477791396
13:07:38.559,14.969209923544696
13:07:38.564,14.553123854875096
13:07:38.569,13.833359729689008
13:07:38.574,13.030504498686753
13:07:38.579,12.27680906380914
13:07:38.584,11.589520911990867
13:07:38.589,10.988979721786578
13:07:38.594,10.404017317786966
13:07:38.599,9.684323252555188
13:07:38.604,8.713021599578944
13:07:38.609,7.4109573486571705
13:07:38.614,5.869561924712727
13:07:38.619,4.14232610286421
13:07:38.624,2.330120294606573
13:07:38.629,0.6640404437872363
13:07:38.634,-0.6445553056026156
13:07:38.639,-1.377200908752311
13:07:38.644,-1.3954451577643
13:07:38.649,-0.8977615341227825
13:07:38.654,-0.1645108677312841
13:07:38.659,0.515643906920495
13:07:38.664,0.857440947670451
13:07:38.669,0.20380068118306127
13:07:38.674,-1.2981605421128464
13:07:38.679,-3.350439522000194
13:07:38.684,-5.5935331565479025
13:07:38.689,-7.5743318757749165
13:07:38.694,-9.067347716722303
13:07:38.699,-9.621713027947052
13:07:38.704,-9.432996987372725
13:07:38.709,-8.690374209820071
13:07:38.714,-7.648474414699173
13:07:38.719,-6.529521408006616
13:07:38.724,-5.503273643588095
13:07:38.729,-4.614454848642826
13:07:38.734,-3.914782007627899
13:07:38.739,-3.403927112575392
13:07:38.744,-3.0272402145771693
13:07:38.749,-2.7980263358660977
13:07:38.754,-2.62772969418954
13:07:38.759,-2.506379484231303
13:07:38.764,-2.4475673371282554
13:07:38.769,-2.4193873127772214
13:07:38.774,-2.3430060398583024
13:07:38.779,-2.2832003152213467
13:07:38.784,-2.232798547179332
13:07:38.789,-2.1366826589475707
13:07:38.794,-2.080924488943925
13:07:38.799,-2.0409584695512883
13:07:38.804,-2.080602850062757
13:07:38.809,-2.2038351251573367
13:07:38.815,-2.361425438756072
13:07:38.82,-2.6270195410162707
13:07:38.825,-2.9687465218119122
13:07:38.83,-3.2966685070643607
13:07:38.835,-3.625049066563225
13:07:38.84,-3.940796542481962
13:07:38.845,-4.1910570683775745
13:07:38.85,-4.355035575992375
13:07:38.855,-4.4342224316272265
13:07:38.86,-4.4315601533633
13:07:38.865,-4.3829353605261545
13:07:38.87,-4.297076886514606
13:07:38.875,-4.147826892022589
13:07:38.88,-4.007949008691728
13:07:38.885,-3.833643026902397
13:07:38.89,-3.628243163571259
13:07:38.895,-3.424018396746561
13:07:38.9,-3.1708089836830133
13:07:38.905,-2.949403605334549
13:07:38.91,-2.8095607519808468
13:07:38.915,-2.7293835033554714
13:07:38.92,-2.7535541875937284
13:07:38.925,-2.816022190494607
13:07:38.93,-2.8718504204525637
13:07:38.935,-2.8244675995327952
13:07:38.94,-2.5764075931113126
13:07:38.945,-2.132459954428473
13:07:38.95,-1.6310854450119727
13:07:38.955,-1.213082281228882
13:07:38.96,-1.0087142099521813
13:07:38.965,-1.0272418833247983
13:07:38.97,-1.0960248357440534
13:07:38.975,-1.0467631342313233
13:07:38.979,-0.46339618646404546
13:07:38.984,0.8918722306723019
13:07:38.989,2.9106115997036106
13:07:38.994,5.317928951706222
13:07:38.999,7.820973677648489
13:07:39.004,9.974266373482806
13:07:39.009,11.558783699307384
13:07:39.014,12.575235808295481
13:07:39.019,13.239455127884256
13:07:39.024,13.732167679312866
13:07:39.029,14.134410537918733
13:07:39.034,14.464924741480793
13:07:39.039,14.614811644648391
13:07:39.044,14.472659997345708
13:07:39.049,14.010327989742258
13:07:39.054,13.379508161100901
13:07:39.059,12.584891343817276
13:07:39.064,11.72478757651053
13:07:39.069,10.869795001325308
13:07:39.074,9.982571662612365
13:07:39.079,9.00853448687451
13:07:39.084,7.85547183606127
13:07:39.089,6.509610560063244
13:07:39.094,5.067951850171241
13:07:39.099,3.616144000533872
13:07:39.104,2.104383937264167
13:07:39.109,0.6692567258402349
13:07:39.114,-0.574845651060393
13:07:39.119,-1.4222430902893244
13:07:39.124,-1.6590170749795305
13:07:39.129,-1.4317202913819536
13:07:39.134,-0.9149039311260161
13:07:39.139,-0.312162221447597
13:07:39.144,0.03755159413981701
13:07:39.149,-0.3444248304090962
13:07:39.154,-1.7164439457131913
13:07:39.159,-3.713108060048903
13:07:39.164,-6.010682862705714
13:07:39.169,-8.195282804488166
13:07:39.174,-9.942641755941633
13:07:39.179,-10.864254978592509
13:07:39.184,-10.846794127251489
13:07:39.189,-10.173772729766203
13:07:39.194,-8.968142821413977
13:07:39.199,-7.549129399482219
13:07:39.204,-6.107897418402853
13:07:39.209,-4.772471891054202
13:07:39.214,-3.6509234815086593
13:07:39.219,-2.763811601813945
13:07:39.224,-2.106442235031036
13:07:39.229,-1.6884422557913226
13:07:39.234,-1.4493594771521359
13:07:39.239,-1.3636793375697494
13:07:39.244,-1.4490410228143489
13:07:39.249,-1.6033990248845136
13:07:39.254,-1.8361636694619463
13:07:39.259,-2.128447429772322
13:07:39.264,-2.388541825618887
13:07:39.269,-2.5921647137451593
13:07:39.274,-2.714725050186999
13:07:39.279,-2.7487264198328347
13:07:39.284,-2.7379371868685105
13:07:39.289,-2.656941510595015
13:07:39.294,-2.57406376918518
13:07:39.299,-2.568987607040807
13:07:39.304,-2.6340828582284495
13:07:39.309,-2.8049463486262702
13:07:39.314,-3.062413496186071
13:07:39.319,-3.331026545568516
13:07:39.324,-3.6162469886667097
13:07:39.329,-3.842553379273763
13:07:39.334,-3.952652597477883
13:07:39.339,-3.9717821495489254
13:07:39.344,-3.9126515481080872
13:07:39.349,-3.7644301611271302
13:07:39.354,-3.598502712965054
13:07:39.359,-3.4159965319776333
13:07:39.364,-3.2138640101522142
13:07:39.369,-3.0318195879545904
13:07:39.374,-2.818646254237997
13:07:39.379,-2.6086001421184974
13:07:39.384,-2.461375517214826
13:07:39.389,-2.319223869912147
13:07:39.394,-2.2681501632173955
13:07:39.399,-2.3176984736341346
13:07:39.404,-2.4309917888462884
13:07:39.409,-2.564303143731916
13:07:39.414,-2.616762126796054
13:07:39.419,-2.494488399258227
13:07:39.425,-2.1620953151032083
13:07:39.43,-1.60251372182546
13:07:39.435,-1.0014375283336818
13:07:39.44,-0.5277112245241042
13:07:39.445,-0.2382999223405946
13:07:39.45,-0.10534205176991307
13:07:39.455,-0.024986468715372467
13:07:39.46,0.29388185971370717
13:07:39.465,1.2488945733119934
13:07:39.47,2.8169095953522927
13:07:39.475,4.879519233957549
13:07:39.48,7.124848417956542
13:07:39.485,9.243961409715865
13:07:39.49,10.927326961990438
13:07:39.495,11.921382177401775
13:07:39.5,12.505634428228113
13:07:39.505,12.968676589004836
13:07:39.51,13.364744618000955
13:07:39.515,13.825481169372082
13:07:39.52,14.302790084481792
13:07:39.525,14.6240754813347
13:07:39.53,14.64235476032384
13:07:39.535,14.265948102142879
13:07:39.54,13.564606560397934
13:07:39.545,12.652292204410521
13:07:39.55,11.595555621691986
13:07:39.554,10.415198249586773
13:07:39.559,9.1478455214841
13:07:39.564,7.736605569937794
13:07:39.569,6.217645254090655
13:07:39.574,4.6420350960940695
13:07:39.579,3.023373096171653
13:07:39.584,1.4490399400696
13:07:39.589,0.0204091971365834
13:07:39.594,-1.258334642628835
13:07:39.599,-2.290368722364999
13:07:39.604,-2.923847644726905
13:07:39.609,-2.9565019525238867
13:07:39.614,-2.5476575354956346
13:07:39.619,-1.8373706114021715
13:07:39.624,-1.1160428754175271
13:07:39.629,-0.6725920255016433
13:07:39.634,-0.9079138584115256
13:07:39.639,-2.1160977705528268
13:07:39.644,-3.895932695374114
13:07:39.649,-5.966032380004187
13:07:39.654,-7.829987018152689
13:07:39.659,-9.292479010822909
13:07:39.664,-9.991091398892994
13:07:39.669,-9.882269182583414
13:07:39.674,-9.220607051327097
13:07:39.679,-8.22250428128245
13:07:39.684,-7.212975369597899
